id,course_code_char,course_code_num,course_name,days,start_time,end_time,professor,professor_rate,professor_lev_diff,sql_text
394,ENG,489,Special Topic Adv. Study: English: Imitating Reality,TTh,16:00:00,17:15:00,E. Goodstein,3.6,3.7,"('ENG',489,'Special Topic Adv. Study: English: Imitating Reality','TTh','16:00:00','17:15:00','E. Goodstein',3.6,3.7),"
395,ENG,489,Special Top Adv Study:English: William Faulkner,TTh,10:00:00,11:15:00,B. Ladd,3,2.4,"('ENG',489,'Special Top Adv Study:English: William Faulkner','TTh','10:00:00','11:15:00','B. Ladd',3.0,2.4),"
396,ENG,490,Seminar in Literary Interpretation,TTh,11:30:00,12:45:00,P. Cahill,3,2.4,"('ENG',490,'Seminar in Literary Interpretation','TTh','11:30:00','12:45:00','P. Cahill',3.0,2.4),"
397,ENG,752,Studies In 20th Cent. American Lit: William Faulkner,TTh,10:00:00,11:15:00,B. Ladd,3,2.4,"('ENG',752,'Studies In 20th Cent. American Lit: William Faulkner','TTh','10:00:00','11:15:00','B. Ladd',3.0,2.4),"
398,ENG,789,Special Topics In Literature: Disability and Literature,W,13:00:00,15:45:00,P. Kelleher,3,2.4,"('ENG',789,'Special Topics In Literature: Disability and Literature','W','13:00:00','15:45:00','P. Kelleher',3.0,2.4),"
399,ENG,789,Special Topics In Literature: African Literary Environments,T,13:00:00,15:45:00,N. Suhr-Sytsma,4,3.5,"('ENG',789,'Special Topics In Literature: African Literary Environments','T','13:00:00','15:45:00','N. Suhr-Sytsma',4.0,3.5),"
400,ENG,789,Special Topics In Literature: Benjamin's Arcades Project,W,16:00:00,19:00:00,E. Goodstein,3.6,3.7,"('ENG',789,'Special Topics In Literature: Benjamin's Arcades Project','W','16:00:00','19:00:00','E. Goodstein',3.6,3.7),"
401,ENG,791,Composition Pedagogy,Th,13:00:00,15:45:00,K. Leuschen,4.1,2.5,"('ENG',791,'Composition Pedagogy','Th','13:00:00','15:45:00','K. Leuschen',4.1,2.5),"
402,ENG,796,"Survey of English: Histories, Theories, Methods",M,10:00:00,12:45:00,D. Bahri,4,3.5,"('ENG',796,'Survey of English: Histories, Theories, Methods','M','10:00:00','12:45:00','D. Bahri',4.0,3.5),"
403,ENGCW,190,Freshman Seminar:Creative Writing: Writing Bodies in the World,W,13:00:00,15:45:00,T. Yanique,5,4,"('ENGCW',190,'Freshman Seminar:Creative Writing: Writing Bodies in the World','W','13:00:00','15:45:00','T. Yanique',5.0,4.0),"
404,ENGCW,372,Intermediate Playwriting,T,14:30:00,17:30:00,K. Belflower,5,3,"('ENGCW',372,'Intermediate Playwriting','T','14:30:00','17:30:00','K. Belflower',5.0,3.0),"
405,ENGCW,376,Creative Writing: Intermediate Non-Fiction,T,14:30:00,17:30:00,J. Skibell,2.4,2.4,"('ENGCW',376,'Creative Writing: Intermediate Non-Fiction','T','14:30:00','17:30:00','J. Skibell',2.4,2.4),"
406,ENGCW,385,GA Civil Rights Cold Cases,T,14:30:00,17:15:00,H. Klibanoff,4.7,3.7,"('ENGCW',385,'GA Civil Rights Cold Cases','T','14:30:00','17:15:00','H. Klibanoff',4.7,3.7),"
407,ENGCW,389,Creative Writing: Spec. Topics: Gwendolyn Brooks &Sylvia Plath,W,14:30:00,17:30:00,R. Schiff,3,2.4,"('ENGCW',389,'Creative Writing: Spec. Topics: Gwendolyn Brooks &Sylvia Plath','W','14:30:00','17:30:00','R. Schiff',3.0,2.4),"
408,ENGRD,190,FSEM: Rhetoric and Discourse,MW,8:30:00,9:45:00,D. Bosch,3.9,4.2,"('ENGRD',190,'FSEM: Rhetoric and Discourse','MW','08:30:00','09:45:00','D. Bosch',3.9,4.2),"
409,ENGRD,201,Multimedia Journalism,MW,16:00:00,17:15:00,D. McDermott,3,2.4,"('ENGRD',201,'Multimedia Journalism','MW','16:00:00','17:15:00','D. McDermott',3.0,2.4),"
410,ENGRD,224,English for ETSI Students,TTh,11:30:00,12:45:00,J. O'Connor,5,2,"('ENGRD',224,'English for ETSI Students','TTh','11:30:00','12:45:00','J. O'Connor',5.0,2.0),"
411,ENGRD,230,Professional Writing,TTh,13:00:00,14:15:00,M. Yang,3.4,3.6,"('ENGRD',230,'Professional Writing','TTh','13:00:00','14:15:00','M. Yang',3.4,3.6),"
412,ENGRD,316,Rhetorics of Resistance,TTh,10:00:00,11:15:00,K. Leuschen,4.1,2.5,"('ENGRD',316,'Rhetorics of Resistance','TTh','10:00:00','11:15:00','K. Leuschen',4.1,2.5),"
413,ENGRD,349,Writing for Publication,TTh,10:00:00,11:15:00,R. Birdwell,3,2.4,"('ENGRD',349,'Writing for Publication','TTh','10:00:00','11:15:00','R. Birdwell',3.0,2.4),"
414,ENVS,120,Living in the Anthropocene,MW,13:00:00,14:15:00,S. Donaher,3,2.4,"('ENVS',120,'Living in the Anthropocene','MW','13:00:00','14:15:00','S. Donaher',3.0,2.4),"
415,ENVS,130,Environmental Sciences,TTh,10:00:00,11:15:00,L. Gunderson,3.5,2.3,"('ENVS',130,'Environmental Sciences','TTh','10:00:00','11:15:00','L. Gunderson',3.5,2.3),"
416,ENVS,190,Fresh Sem:Environmentl Studies: Natural Disasters,MW,11:30:00,12:45:00,S. Donaher,3,2.4,"('ENVS',190,'Fresh Sem:Environmentl Studies: Natural Disasters','MW','11:30:00','12:45:00','S. Donaher',3.0,2.4),"
417,ENVS,190,Fresh Sem:Environmentl Studies: Interpreting Unseen Behavior,MW,10:00:00,11:15:00,A. Martin,5,3,"('ENVS',190,'Fresh Sem:Environmentl Studies: Interpreting Unseen Behavior','MW','10:00:00','11:15:00','A. Martin',5.0,3.0),"
418,ENVS,190,Fresh Sem:Environmentl Studies: Writing Bodies in the World,W,13:00:00,15:45:00,T. Yanique,5,4,"('ENVS',190,'Fresh Sem:Environmentl Studies: Writing Bodies in the World','W','13:00:00','15:45:00','T. Yanique',5.0,4.0),"
419,ENVS,210,Environmental Epidemiology,TTh,13:00:00,14:15:00,J. Clennon,3,2.4,"('ENVS',210,'Environmental Epidemiology','TTh','13:00:00','14:15:00','J. Clennon',3.0,2.4),"
420,ENVS,227,Environmental Policy,TTh,14:30:00,15:45:00,L. Gunderson,3.5,2.3,"('ENVS',227,'Environmental Policy','TTh','14:30:00','15:45:00','L. Gunderson',3.5,2.3),"
421,ENVS,247,Ecology,MW,11:30:00,12:45:00,M. Reyes,3,2.4,"('ENVS',247,'Ecology','MW','11:30:00','12:45:00','M. Reyes',3.0,2.4),"
422,ENVS,247,Ecology Laboratory,TTh,14:30:00,17:30:00,C. Beck,3.6,3.5,"('ENVS',247,'Ecology Laboratory','TTh','14:30:00','17:30:00','C. Beck',3.6,3.5),"
423,ENVS,270,Environmental Data Science,MW,10:00:00,11:15:00,E. Burchfield,5,2,"('ENVS',270,'Environmental Data Science','MW','10:00:00','11:15:00','E. Burchfield',5.0,2.0),"
424,ENVS,285,Special Topics: Ecology and its Applications,TTh,8:30:00,9:45:00,E. Lonsdorf,3,2.4,"('ENVS',285,'Special Topics: Ecology and its Applications','TTh','08:30:00','09:45:00','E. Lonsdorf',3.0,2.4),"
425,ENVS,323,Sustainable Food Systems,MW,14:30:00,15:45:00,E. Burchfield,5,2,"('ENVS',323,'Sustainable Food Systems','MW','14:30:00','15:45:00','E. Burchfield',5.0,2.0),"
426,ENVS,326,Climate Change and Society,TTh,16:00:00,17:15:00,E. Saikawa,2.9,4.5,"('ENVS',326,'Climate Change and Society','TTh','16:00:00','17:15:00','E. Saikawa',2.9,4.5),"
427,ENVS,345,Conservation Biology,TTh,10:00:00,11:15:00,J. Wegner,3.5,2.4,"('ENVS',345,'Conservation Biology','TTh','10:00:00','11:15:00','J. Wegner',3.5,2.4),"
428,ENVS,347,Landscapes and Geomorphology,TTh,11:30:00,12:45:00,M. Page,3,2.4,"('ENVS',347,'Landscapes and Geomorphology','TTh','11:30:00','12:45:00','M. Page',3.0,2.4),"
429,ENVS,347,Geomorphology Laboratory,Th,13:00:00,15:45:00,M. Page,3,2.4,"('ENVS',347,'Geomorphology Laboratory','Th','13:00:00','15:45:00','M. Page',3.0,2.4),"
430,ENVS,366,Population Ecology,MW,13:00:00,14:15:00,G. Vazquez Prokopec,3,2.4,"('ENVS',366,'Population Ecology','MW','13:00:00','14:15:00','G. Vazquez Prokopec',3.0,2.4),"
431,ENVS,370,Community Building and Social Change I - Principles and Perspectives,MW,11:30:00,12:45:00,M. Rich,3,3.7,"('ENVS',370,'Community Building and Social Change I - Principles and Perspectives','MW','11:30:00','12:45:00','M. Rich',3.0,3.7),"
432,ENVS,373,Marine Ecology,MW,16:00:00,17:15:00,C. Keogh,3,2.4,"('ENVS',373,'Marine Ecology','MW','16:00:00','17:15:00','C. Keogh',3.0,2.4),"
433,ENVS,385,Topics: Environmental Studies: Found. Ecological Forecasting,MW,11:30:00,12:45:00,L. Bradley,3,2.4,"('ENVS',385,'Topics: Environmental Studies: Found. Ecological Forecasting','MW','11:30:00','12:45:00','L. Bradley',3.0,2.4),"
434,ENVS,390,Seminar On Environmental Issues,F,10:00:00,11:40:00,D. Sihi,3,2.4,"('ENVS',390,'Seminar On Environmental Issues','F','10:00:00','11:40:00','D. Sihi',3.0,2.4),"
435,ENVS,490,ENVS Senior Capstone Portfolio,F,13:00:00,13:50:00,S. Donaher,3,2.4,"('ENVS',490,'ENVS Senior Capstone Portfolio','F','13:00:00','13:50:00','S. Donaher',3.0,2.4),"
436,ENVS,526,Climate Change and Society,TTh,16:00:00,17:15:00,E. Saikawa,2.9,4.5,"('ENVS',526,'Climate Change and Society','TTh','16:00:00','17:15:00','E. Saikawa',2.9,4.5),"
437,ENVS,545,Conservation Biology,TTh,10:00:00,11:15:00,J. Wegner,3.5,2.4,"('ENVS',545,'Conservation Biology','TTh','10:00:00','11:15:00','J. Wegner',3.5,2.4),"
438,ENVS,585,Special Topics in ENVS: Population Ecology,MW,13:00:00,14:15:00,G. Vazquez Prokopec,3,2.4,"('ENVS',585,'Special Topics in ENVS: Population Ecology','MW','13:00:00','14:15:00','G. Vazquez Prokopec',3.0,2.4),"
439,EPI,508,Maternal Child Health Leadership Collaborative Seminar,SaSu,9:00:00,17:00:00,V. Kancherla,3,2.4,"('EPI',508,'Maternal Child Health Leadership Collaborative Seminar','SaSu','09:00:00','17:00:00','V. Kancherla',3.0,2.4),"
440,EPI,510,Introduction to Genetic and Molecular Epidemiology,F,15:00:00,15:50:00,R. Yacoub,3,2.4,"('EPI',510,'Introduction to Genetic and Molecular Epidemiology','F','15:00:00','15:50:00','R. Yacoub',3.0,2.4),"
441,EPI,511,Social Determinants of Health Seminar,T,9:00:00,9:50:00,J. Gazmararian,3,2.4,"('EPI',511,'Social Determinants of Health Seminar','T','09:00:00','09:50:00','J. Gazmararian',3.0,2.4),"
442,EPI,512,Current Topics in Infectious Disease Epidemiology,F,13:00:00,13:50:00,S. Jenness,3,2.4,"('EPI',512,'Current Topics in Infectious Disease Epidemiology','F','13:00:00','13:50:00','S. Jenness',3.0,2.4),"
443,EPI,515,Transforming Public Health Surveillance,F,13:00:00,14:20:00,S. McNabb,3,2.4,"('EPI',515,'Transforming Public Health Surveillance','F','13:00:00','14:20:00','S. McNabb',3.0,2.4),"
444,EPI,516,Issues In Women's Health,W,13:00:00,14:50:00,T. Hartman,3,2.4,"('EPI',516,'Issues In Women's Health','W','13:00:00','14:50:00','T. Hartman',3.0,2.4),"
445,EPI,517,Case Studies in Infectious Disease Epidemiology,F,15:00:00,16:50:00,H. Bradley,3,2.4,"('EPI',517,'Case Studies in Infectious Disease Epidemiology','F','15:00:00','16:50:00','H. Bradley',3.0,2.4),"
446,EPI,537,Epidemiology Of Chronic Disease,W,10:00:00,11:50:00,A. Alonso,3,2.4,"('EPI',537,'Epidemiology Of Chronic Disease','W','10:00:00','11:50:00','A. Alonso',3.0,2.4),"
447,EPI,556,Applied Genomic Epidemiology,Th,10:00:00,11:50:00,Y. Sun,3,2.4,"('EPI',556,'Applied Genomic Epidemiology','Th','10:00:00','11:50:00','Y. Sun',3.0,2.4),"
448,EPI,564,Public Health Preparedness and Practice,Th,10:00:00,11:50:00,A. Chamberlain,3,2.4,"('EPI',564,'Public Health Preparedness and Practice','Th','10:00:00','11:50:00','A. Chamberlain',3.0,2.4),"
449,EPI,568,Applying Quantitative Bias Analysis to Epidemiologic Research,Th,13:00:00,14:50:00,T. Lash,3,2.4,"('EPI',568,'Applying Quantitative Bias Analysis to Epidemiologic Research','Th','13:00:00','14:50:00','T. Lash',3.0,2.4),"
450,EPI,569,Concepts and Methods in ID Epidemiology,T,9:00:00,11:50:00,B. Lopman,3,2.4,"('EPI',569,'Concepts and Methods in ID Epidemiology','T','09:00:00','11:50:00','B. Lopman',3.0,2.4),"
451,EPI,584,Epidemiology of Cancer,M,15:00:00,16:50:00,J. Schildkraut,3,2.4,"('EPI',584,'Epidemiology of Cancer','M','15:00:00','16:50:00','J. Schildkraut',3.0,2.4),"
452,EPI,589,Psychosocial Epidemiology,W,13:00:00,14:50:00,T. Lewis,3,2.4,"('EPI',589,'Psychosocial Epidemiology','W','13:00:00','14:50:00','T. Lewis',3.0,2.4),"
453,EPI,590,EPI Seminar: Epidemiology of Respiratory Infections,W,10:00:00,11:50:00,Reed/Iuliano,3,2.4,"('EPI',590,'EPI Seminar: Epidemiology of Respiratory Infections','W','10:00:00','11:50:00','Reed/Iuliano',3.0,2.4),"
454,EPI,590,EPI Seminar: Fund.of Pathophysiology for PH,Th,13:00:00,14:20:00,B. Pearce,3,2.4,"('EPI',590,'EPI Seminar: Fund.of Pathophysiology for PH','Th','13:00:00','14:20:00','B. Pearce',3.0,2.4),"
455,EPI,591,Methods in Nutritional Epidemiology,W,15:00:00,16:50:00,T. Hartman,3,2.4,"('EPI',591,'Methods in Nutritional Epidemiology','W','15:00:00','16:50:00','T. Hartman',3.0,2.4),"
456,EPI,710,Probability Theory for Epidemiology,W,10:00:00,11:50:00,L. Christiansen-Lindquist,3,2.4,"('EPI',710,'Probability Theory for Epidemiology','W','10:00:00','11:50:00','L. Christiansen-Lindquist',3.0,2.4),"
457,EPI,747,Advanced Environmental Epidemiology,W,13:00:00,14:50:00,K. Steenland,3,2.4,"('EPI',747,'Advanced Environmental Epidemiology','W','13:00:00','14:50:00','K. Steenland',3.0,2.4),"
458,EPI,791,Teaching Epidemiology,F,13:00:00,14:50:00,M. Goodman,3,2.4,"('EPI',791,'Teaching Epidemiology','F','13:00:00','14:50:00','M. Goodman',3.0,2.4),"
459,ES,505,Pursuing Goodness & Justine: Doing Christian Ethics in Context,MW,15:00:00,16:20:00,E. Bounds,3,2.4,"('ES',505,'Pursuing Goodness & Justine: Doing Christian Ethics in Context','MW','15:00:00','16:20:00','E. Bounds',3.0,2.4),"
460,ES,524,Feminist & Womanist Ethics,Th,14:30:00,16:30:00,J. Carlier,3,2.4,"('ES',524,'Feminist & Womanist Ethics','Th','14:30:00','16:30:00','J. Carlier',3.0,2.4),"
461,ES,610,"Religion, Ethics, and Public Intellectuals",W,13:00:00,15:00:00,R. Franklin,3,2.4,"('ES',610,'Religion, Ethics, and Public Intellectuals','W','13:00:00','15:00:00','R. Franklin',3.0,2.4),"
462,ES,621,Christian Sexual Ethics,M,18:30:00,20:00:00,I. Ruiz,3,2.4,"('ES',621,'Christian Sexual Ethics','M','18:30:00','20:00:00','I. Ruiz',3.0,2.4),"
463,ES,661,Christianity and Politics,T,14:30:00,16:30:00,R. Franklin,3,2.4,"('ES',661,'Christianity and Politics','T','14:30:00','16:30:00','R. Franklin',3.0,2.4),"
464,ES,698,Special Topics in Ethics and Society,MTWThF,9:00:00,14:00:00,Staff,3,2.4,"('ES',698,'Special Topics in Ethics and Society','MTWThF','09:00:00','14:00:00','Staff',3.0,2.4),"
465,FILM,102,Introduction to TV and Digital Media,MW,14:30:00,15:45:00,J. Kim,4,3.2,"('FILM',102,'Introduction to TV and Digital Media','MW','14:30:00','15:45:00','J. Kim',4.0,3.2),"
466,FILM,214,Viewing Black Girlhood,W,10:00:00,14:00:00,D. Rogers,3,2.4,"('FILM',214,'Viewing Black Girlhood','W','10:00:00','14:00:00','D. Rogers',3.0,2.4),"
467,FILM,285,Special Topics: Film and Media: Social Media and Culture,MW,11:30:00,12:45:00,J. Kim,4,3.2,"('FILM',285,'Special Topics: Film and Media: Social Media and Culture','MW','11:30:00','12:45:00','J. Kim',4.0,3.2),"
468,FILM,285,"Special Topics: Film and Media: Art,Theory,&Practice ofEditing",W,15:00:00,17:45:00,D. Rogers,3,2.4,"('FILM',285,'Special Topics: Film and Media: Art,Theory,&Practice ofEditing','W','15:00:00','17:45:00','D. Rogers',3.0,2.4),"
469,FILM,302,Digital and New Media Theory,TTh,10:00:00,11:15:00,T. Allison,4.3,2.8,"('FILM',302,'Digital and New Media Theory','TTh','10:00:00','11:15:00','T. Allison',4.3,2.8),"
470,FILM,319,"Media, Islam, and Social Movements",TTh,16:00:00,17:15:00,S. Cherribi,4,2.3,"('FILM',319,'Media, Islam, and Social Movements','TTh','16:00:00','17:15:00','S. Cherribi',4.0,2.3),"
471,FILM,383,"Music, Film, and Politics",MW,10:00:00,11:15:00,L. Emmery,3,2.4,"('FILM',383,'Music, Film, and Politics','MW','10:00:00','11:15:00','L. Emmery',3.0,2.4),"
472,FILM,385,Special Topics: Film and Media: TV Economics,TTh,10:00:00,11:15:00,S. Garner,3,2.4,"('FILM',385,'Special Topics: Film and Media: TV Economics','TTh','10:00:00','11:15:00','S. Garner',3.0,2.4),"
473,FILM,385,Special Topics: Film and Media: Afro- Pessissim,MW,16:00:00,17:15:00,L. Park,3,2.4,"('FILM',385,'Special Topics: Film and Media: Afro- Pessissim','MW','16:00:00','17:15:00','L. Park',3.0,2.4),"
474,FILM,385,Special Topics: Film and Media: Nat. Identity in Korean Cinema,TTh,11:30:00,12:45:00,Staff,3,2.4,"('FILM',385,'Special Topics: Film and Media: Nat. Identity in Korean Cinema','TTh','11:30:00','12:45:00','Staff',3.0,2.4),"
475,FILM,499,Directed Research,MW,11:30:00,12:45:00,Staff,3,2.4,"('FILM',499,'Directed Research','MW','11:30:00','12:45:00','Staff',3.0,2.4),"
476,FIN,324,Sports Finance,TTh,11:30:00,12:45:00,T. Smith,3.9,3,"('FIN',324,'Sports Finance','TTh','11:30:00','12:45:00','T. Smith',3.9,3.0),"
477,FIN,424,Derivatives,TTh,14:30:00,15:45:00,N. Valerio III,3,2.4,"('FIN',424,'Derivatives','TTh','14:30:00','15:45:00','N. Valerio III',3.0,2.4),"
478,FIN,425,Real Estate Finance,MW,13:00:00,14:15:00,Staff,3,2.4,"('FIN',425,'Real Estate Finance','MW','13:00:00','14:15:00','Staff',3.0,2.4),"
479,FIN,429,Fixed Income,M,18:30:00,21:30:00,H. Cohen,2.9,4.3,"('FIN',429,'Fixed Income','M','18:30:00','21:30:00','H. Cohen',2.9,4.3),"
480,FIN,481,Frontiers & Illiquid Assets,M,18:30:00,21:30:00,K. Baks,4.5,4,"('FIN',481,'Frontiers & Illiquid Assets','M','18:30:00','21:30:00','K. Baks',4.5,4.0),"
481,FIN,482,Real Estate Market Analysis,MW,11:30:00,12:45:00,Staff,3,2.4,"('FIN',482,'Real Estate Market Analysis','MW','11:30:00','12:45:00','Staff',3.0,2.4),"
482,FIN,488,Real Estate Development and Investment,T,18:30:00,21:30:00,Fogarty/McNally,3,2.4,"('FIN',488,'Real Estate Development and Investment','T','18:30:00','21:30:00','Fogarty/McNally',3.0,2.4),"
483,FIN,625,Real Estate Finance,MW,13:00:00,14:15:00,Staff,3,2.4,"('FIN',625,'Real Estate Finance','MW','13:00:00','14:15:00','Staff',3.0,2.4),"
484,FIN,627,International Finance,MW,16:00:00,17:15:00,Staff,3,2.4,"('FIN',627,'International Finance','MW','16:00:00','17:15:00','Staff',3.0,2.4),"
485,FIN,657,Financial Econometrics,TTh,16:00:00,17:15:00,W. Mann,5,1.8,"('FIN',657,'Financial Econometrics','TTh','16:00:00','17:15:00','W. Mann',5.0,1.8),"
486,FIN,658,Equities and Derivatives,MW,13:00:00,14:15:00,N. Valerio III,3,2.4,"('FIN',658,'Equities and Derivatives','MW','13:00:00','14:15:00','N. Valerio III',3.0,2.4),"
487,FIN,659,Futures and Options,MW,13:00:00,14:15:00,N. Valerio III,3,2.4,"('FIN',659,'Futures and Options','MW','13:00:00','14:15:00','N. Valerio III',3.0,2.4),"
488,FIN,660,Fixed Income and Credit,MW,16:00:00,17:15:00,N. Valerio III,3,2.4,"('FIN',660,'Fixed Income and Credit','MW','16:00:00','17:15:00','N. Valerio III',3.0,2.4),"
489,FIN,666,Corporate Finance and Investment Banking,TTh,13:00:00,14:15:00,K. Crowley,4,2.5,"('FIN',666,'Corporate Finance and Investment Banking','TTh','13:00:00','14:15:00','K. Crowley',4.0,2.5),"
490,FIN,667,Mergers and Acquisitions,TTh,13:00:00,14:15:00,K. Crowley,4,2.5,"('FIN',667,'Mergers and Acquisitions','TTh','13:00:00','14:15:00','K. Crowley',4.0,2.5),"
491,FIN,671,"Practicum 1: Modern International Economics, Trade and Research",T,9:30:00,12:00:00,K. Travers-Uyham,5,4,"('FIN',671,'Practicum 1: Modern International Economics, Trade and Research','T','09:30:00','12:00:00','K. Travers-Uyham',5.0,4.0),"
492,FIN,672,"Practicum 2: Exploring Markets, Ethics, Sales and Trading",T,9:30:00,12:00:00,K. Travers-Uyham,5,4,"('FIN',672,'Practicum 2: Exploring Markets, Ethics, Sales and Trading','T','09:30:00','12:00:00','K. Travers-Uyham',5.0,4.0),"
493,FIN,682,Real Estate Market Analysis,MW,11:30:00,12:45:00,Staff,3,2.4,"('FIN',682,'Real Estate Market Analysis','MW','11:30:00','12:45:00','Staff',3.0,2.4),"
494,FREN,313,French and Francophone Culture,TTh,14:30:00,15:45:00,E. Bulakites,5,2,"('FREN',313,'French and Francophone Culture','TTh','14:30:00','15:45:00','E. Bulakites',5.0,2.0),"
495,FREN,331,Temporalities,TTh,13:00:00,14:15:00,C. Nouvet,4.4,4.2,"('FREN',331,'Temporalities','TTh','13:00:00','14:15:00','C. Nouvet',4.4,4.2),"
496,FREN,341,Intersections,MW,14:30:00,15:45:00,E. Marder,3,2.4,"('FREN',341,'Intersections','MW','14:30:00','15:45:00','E. Marder',3.0,2.4),"
497,FREN,488,Topics in French,TTh,14:30:00,15:45:00,C. Nouvet,4.4,4.2,"('FREN',488,'Topics in French','TTh','14:30:00','15:45:00','C. Nouvet',4.4,4.2),"
498,FREN,505,Seminar on Pedagogy,M,13:00:00,16:00:00,S. Descourtis,3,2.4,"('FREN',505,'Seminar on Pedagogy','M','13:00:00','16:00:00','S. Descourtis',3.0,2.4),"
499,FREN,599,Individualized Research,F,13:00:00,16:00:00,S. Xavier,3.3,4.3,"('FREN',599,'Individualized Research','F','13:00:00','16:00:00','S. Xavier',3.3,4.3),"
500,FREN,775,Tops: French Literature: Revolutionary Perversions,T,13:00:00,16:00:00,E. Marder,3,2.4,"('FREN',775,'Tops: French Literature: Revolutionary Perversions','T','13:00:00','16:00:00','E. Marder',3.0,2.4),"
501,FREN,780,Ideologies of Theory,M,13:00:00,16:00:00,G. Bennington,3,2.4,"('FREN',780,'Ideologies of Theory','M','13:00:00','16:00:00','G. Bennington',3.0,2.4),"
502,FREN,785,Postcolonial Studies: France &Algeria:Fic.as Archive,Th,13:00:00,16:00:00,V. Loichot,3,2.4,"('FREN',785,'Postcolonial Studies: France &Algeria:Fic.as Archive','Th','13:00:00','16:00:00','V. Loichot',3.0,2.4),"
503,FREN,785,Postcolonial Studies: States of Migration,W,13:00:00,16:00:00,S. Xavier,3.3,4.3,"('FREN',785,'Postcolonial Studies: States of Migration','W','13:00:00','16:00:00','S. Xavier',3.3,4.3),"
504,FREN,799,Individualized Research,F,13:00:00,16:00:00,S. Xavier,3.3,4.3,"('FREN',799,'Individualized Research','F','13:00:00','16:00:00','S. Xavier',3.3,4.3),"
505,GER,190,Freshman Seminar: Games and Literature,TTh,13:00:00,14:15:00,P. Buchholz,4.8,3,"('GER',190,'Freshman Seminar: Games and Literature','TTh','13:00:00','14:15:00','P. Buchholz',4.8,3.0),"
506,GER,192,Beginning Conversation,W,16:00:00,16:50:00,Staff,3,2.4,"('GER',192,'Beginning Conversation','W','16:00:00','16:50:00','Staff',3.0,2.4),"
